movie_id,avg_rating,total_votes
tt5140878,6.5,99876
tt5143226,5.6,11089
tt5143890,4,772
tt5144374,5.3,146
tt5145414,6.5,464
tt5145662,5.4,233
tt5149490,6.1,1307
tt5152606,4.7,136
tt5152640,4.8,1550
tt5153236,6,3576
tt5153288,6.2,3598
tt5153860,4.2,957
tt5153952,5.7,181
tt5154288,5.9,5830
tt5155486,4.6,606
tt5155780,6.3,25805
tt5156274,6.4,1999
tt5156532,5.5,179
tt5157052,4.4,1914
tt5157326,7,2896
tt5158522,6.4,2196
tt5159408,6.6,691
tt5159414,4.2,6916
tt5160928,6.3,3628
tt5160938,5.8,4919
tt5160954,7.1,578
tt5161018,6.1,1098
tt5161058,6.5,1024
tt5161376,3.8,1729
tt5161784,6.6,435
tt5162658,5.6,1247
tt5164184,5.8,10508
tt5164432,7.6,86581
tt5164446,5.6,740
tt5165620,2,213
tt5167934,4.4,993
tt5167966,7.1,644
tt5170810,5.1,2654
tt5175274,7.2,196
tt5175450,6.4,10180
tt5176252,6.3,3151
tt5176390,5.4,795
tt5176580,6.2,365
tt5176648,3.2,282
tt5176832,2.4,312
tt5178120,6.4,115
tt5178964,7.9,608
tt5179598,5.6,8636
tt5180240,6.6,356
tt5180888,5.7,518
tt5181834,4.6,157
tt5181852,4.7,3241
tt5182856,6.9,1690
tt5183594,6.3,113
tt5186236,7,2177
tt5186714,7.8,43710
tt5187886,5.8,2133
tt5189770,5.1,2147
tt5189828,4.5,1087
tt5189894,6,4011
tt5192674,6.8,1141
tt5193658,5.6,232
tt5194048,6.2,1553
tt5194504,5.9,695
tt5195412,6.3,13858
tt5195828,4.5,307
tt5196472,6.3,314
tt5197092,5.6,128
tt5198670,5.5,1267
tt5198796,5.4,1218
tt5198868,4.9,131
tt5200232,5.4,188
tt5200368,5.2,526
tt5201142,5.1,117
tt5204636,5.2,447
tt5205210,5.9,881
tt5205256,5.8,256
tt5206770,2,535
tt5207004,2.1,498
tt5207158,8.3,7498
tt5207166,7.2,522
tt5207262,6.2,1654
tt5208216,6.2,8502
tt5208252,6.5,24033
tt5208950,5,3774
tt5209478,5,297
tt5210324,7.6,368
tt5212918,5.7,913
tt5213870,5.1,740
tt5215088,6,8495
tt5216022,4.7,605
tt5216674,5,151
tt5218736,5,132
tt5219770,7.2,160
tt5219972,6.4,1033
tt5220078,1.6,129
tt5220122,6.3,46830
tt5220252,6.6,164
tt5220602,3.2,276
tt5221360,7.3,139
tt5221894,7.8,5357
tt5222578,5.5,1058
tt5222768,6.9,2358
tt5222918,7.2,9485
tt5223878,5.6,193
tt5224012,6.8,2099
tt5224356,6.5,1655
tt5224746,6.9,150
tt5225428,5.1,223
tt5226192,3.5,489
tt5226512,6.2,2062
tt5226984,6.8,4669
tt5227746,6.3,5360
tt5228262,4.6,541
tt5228304,6.4,1052
tt5228710,6.5,159
tt5230380,6.1,353
tt5231992,3.8,227
tt5232294,6.5,202
tt5238240,6.6,2125
tt5238824,7.8,625
tt5238904,5.7,2834
tt5239558,7.3,579
tt5240258,6,999
tt5240730,3.7,102
tt5240878,6.5,176
tt5241482,7.7,150
tt5242548,7.1,706
tt5242684,2.8,690
tt5244974,4.4,309
tt5246700,5,38484
tt5246902,4.5,435
tt5247026,5.7,1252
tt5247704,6.9,3411
tt5247768,6.3,275
tt5247776,5.9,934
tt5252396,5.5,417
tt5252564,6.3,194
tt5253282,6.8,3153
tt5254154,3.3,140
tt5254610,5.7,7725
tt5254636,6.7,117
tt5254640,6,973
tt5256722,6.2,1815
tt5257554,4.1,303
tt5258074,5.3,684
tt5258128,5.3,355
tt5258726,6.3,215
tt5258850,7.5,6468
tt5258904,5.3,541
tt5259236,6.6,266
tt5259498,6.8,202
tt5259598,5.6,606
tt5259790,4.4,110
tt5260026,4.6,194
tt5265898,4.9,490
tt5265964,6.9,973
tt5265980,7.6,1459
tt5266456,5.3,349
tt5266470,8.8,242
tt5266668,2.9,216
tt5267472,5.4,3529
tt5268028,6.6,100
tt5270948,6.5,10244
tt5271794,6.7,271
tt5273624,5.4,2443
tt5273720,4.9,716
tt5275128,6.3,810
tt5275476,6.2,949
tt5276332,4.4,102
tt5278886,2.3,277
tt5280684,5.5,1981
tt5281134,4.3,775
tt5281700,5.4,599
tt5283288,4.1,426
tt5286250,4.9,125
tt5286268,5.5,1618
tt5286432,6.2,1181
tt5287168,7.3,4951
tt5287852,4.7,177
tt5287914,6.2,301
tt5288646,6.2,700
tt5289170,3.9,108
tt5289520,7.5,890
tt5291604,8,891
tt5291792,5.9,1353
tt5291976,3.3,347
tt5292624,3.9,597
tt5293604,7,373
tt5294198,5.8,4560
tt5294518,5.8,16652
tt5294550,6.8,63807
tt5294966,7.4,7746
tt5295774,5.7,305
tt5296086,6.3,642
tt5300154,5.4,513
tt5301544,3.7,262
tt5301662,7.2,15744
tt5302150,5.1,186
tt5303106,2.9,195
tt5303442,5.1,581
tt5303632,6,301
tt5304464,6.7,10939
tt5304874,6.2,715
tt5304992,6.5,35012
tt5304996,6.2,2318
tt5305950,7.5,1030
tt5307194,5.5,221
tt5308322,6.5,97793
tt5308364,6,228
tt5309844,7.8,393
tt5310412,7.8,1325
tt5311542,7.7,8955
tt5311972,5.9,252
tt5313906,6.4,666
tt5313922,5.2,159
tt5314118,7.1,3009
tt5314190,6.8,1531
tt5316540,5.6,17083
tt5318534,5.6,1235
tt5319656,5.6,294
tt5319866,5.9,1210
tt5320124,3.5,101
tt5322012,5,15906
tt5322136,3.4,346
tt5322168,6.4,966
tt5323640,6.3,4854
tt5323760,6.5,1066
tt5325492,5.8,389
tt5325604,3.8,493
tt5325684,3.3,1203
tt5326138,5.7,110
tt5326364,5.7,392
tt5326520,2.6,594
tt5327410,6.2,311
tt5328006,5.5,288
tt5328350,6.3,3490
tt5328952,5.7,373
tt5329852,6.3,164
tt5331532,5.3,296
tt5334076,6.6,673
tt5335314,8.4,1794
tt5335682,4.5,308
tt5337480,5.5,354
tt5338644,5.2,1002
tt5339418,5.9,8114
tt5339894,3.6,102
tt5340300,7.2,9362
tt5342650,5.3,870
tt5342904,5.4,880
tt5342950,4.8,741
tt5343532,4.9,117
tt5344876,3.9,281
tt5345806,5.1,107
tt5346228,6.5,131
tt5347122,5.6,469
tt5348236,6.7,1951
tt5351044,5,530
tt5351458,5.8,4061
tt5351576,4.7,309
tt5352846,5.3,5436
tt5356260,6.4,355
tt5356292,5.7,327
tt5356670,6.1,1192
tt5360232,5.4,139
tt5360952,5.1,16519
tt5360996,5.8,6635
tt5361064,3.6,236
tt5361326,3,545
tt5361488,5.1,971
tt5361596,2.9,313
tt5362988,7.7,178862
tt5363618,6.8,185
tt5368108,7.8,505
tt5370442,6.4,511
tt5370828,7.1,2286
tt5371168,6.9,4804
tt5371266,6.6,155
tt5371408,6.1,787
tt5372620,3.6,189
tt5373588,7.5,129
tt5373854,5.4,311
tt5374002,6,175
tt5375434,6.6,1513
tt5376196,6.8,1935
tt5378092,6.1,1685
tt5379294,6.1,1770
tt5390066,5.3,3308
tt5390246,4,429
tt5390504,7.3,42530
tt5396646,3.9,104
tt5397194,6.1,31663
tt5420870,5.2,251
tt5420886,5.8,5080
tt5424898,7,357
tt5425502,4.9,248
tt5427194,6.5,3708
tt5428090,5.1,209
tt5431082,6.7,4835
tt5431284,5.8,479
tt5431600,3.3,2173
tt5431890,7.3,5960
tt5431946,3.2,269
tt5432114,4.3,594
tt5432712,6.8,698
tt5433276,6.2,239
tt5433884,4.9,247
tt5435476,5,418
tt5436228,6.6,4394
tt5437928,6.7,14913
tt5439424,8.8,129
tt5439796,7,110979
tt5441464,4.2,164
tt5442430,6.6,189140
tt5442456,5.7,10902
tt5442626,3.4,117
tt5443372,3.8,183
tt5446444,5.8,292
tt5447136,6.3,506
tt5447816,6.9,163
tt5449214,5.6,302
tt5450328,7.2,273
tt5450524,6,517
tt5451054,6.2,556
tt5451118,7.6,3323
tt5451244,6.5,3511
tt5451640,4.1,226
tt5451690,5.5,2767
tt5453522,5.5,1341
tt5455410,6.1,847
tt5455426,5.5,185
tt5456104,6.3,1318
tt5456546,3.9,7430
tt5456706,7,409
tt5457078,5.4,711
tt5457454,3.8,476
tt5457484,3.2,713
tt5457656,5.8,197
tt5457926,7.8,1466
tt5458566,5.3,1687
tt5459382,6.8,627
tt5459388,5,213
tt5460068,6.1,924
tt5460118,4.5,392
tt5460276,7.1,22712
tt5460522,5.5,1030
tt5460530,5.2,6083
tt5460548,6.4,777
tt5460858,6.5,3061
tt5460880,6.5,6795
tt5461944,7.6,35062
tt5461956,5.1,5137
tt5462288,6.1,597
tt5462326,5.5,17266
tt5462464,8,613
tt5462602,7.6,108472
tt5462906,5.9,161
tt5463162,7.7,424573
tt5464234,4.8,6486
tt5465970,4.2,519
tt5466056,6.6,251
tt5466186,5.8,11375
tt5467554,6.2,1239
tt5467852,5.4,135
tt5467928,8.2,367
tt5468016,7.5,573
tt5468018,7.4,442
tt5468022,7.6,392
tt5468130,3.9,326
tt5470222,3.4,1313
tt5470742,2.6,148
tt5471258,5.6,178
tt5471472,4.7,311
tt5472374,5.8,3286
tt5472896,4.1,444
tt5473090,5.5,1751
tt5473124,5.7,877
tt5473706,5.1,613
tt5474036,6.9,5771
tt5474042,4.3,5585
tt5475468,5,138
tt5475678,3.5,189
tt5475734,5.7,746
tt5476944,7.6,694
tt5478478,7.2,57894
tt5478700,3,114
tt5479616,5.3,2813
tt5480520,6.1,323
tt5480782,6.8,1921
tt5481010,5.4,361
tt5485466,6.1,102
tt5485482,4.1,196
tt5485522,6.1,339
tt5485578,3.9,195
tt5486552,4.1,107
tt5489004,6.1,163
tt5490310,5.2,385
tt5490470,6.4,175
tt5492260,5.9,278
tt5492496,4.2,175
tt5492502,6.4,317
tt5493404,4,173
tt5493944,4.2,6936
tt5495122,8.9,413
tt5495726,6.8,490
tt5497852,4.6,109
tt5501104,7,16210
tt5501124,7.1,117
tt5502766,6.1,3182
tt5503472,5.1,753
tt5503686,6.6,19725
tt5503688,5.7,5282
tt5504810,4.7,280
tt5507934,3.6,476
tt5508576,6.7,138
tt5509412,5.7,145
tt5511970,3.8,126
tt5512160,5.7,170
tt5513098,6,280
tt5513920,6.2,1187
tt5514344,4.9,111
tt5514632,6.8,212
tt5515670,6.1,117
tt5516328,6.4,25996
tt5516404,4.8,386
tt5517708,6.4,302
tt5518168,4,136
tt5518358,5.3,183
tt5518756,5.1,366
tt5519340,6.4,153895
tt5521594,6.7,362
tt5522310,5.4,413
tt5523010,5.5,22785
tt5524630,5.3,307
tt5525846,5.7,169
tt5526536,2.7,100
tt5528282,7,246
tt5531032,4.3,834
tt5531298,3,347
tt5531346,6.3,134
tt5532370,5.4,943
tt5534434,5.5,3810
tt5534436,8,3144
tt5535436,4.9,159
tt5535522,3.9,131
tt5536610,7.3,11635
tt5536736,6.9,32123
tt5537140,5.1,4423
tt5537228,6.5,3582
tt5537514,5.8,111
tt5537686,6.4,417
tt5538118,7.8,624
tt5538568,6.1,847
tt5538704,4.9,2627
tt5539052,5.9,7653
tt5539054,4.6,10141
tt5539284,5.8,279
tt5539466,6.3,198
tt5539474,6.4,123
tt5539924,3.8,130
tt5540188,6.7,6155
tt5540194,6,365
tt5540992,6.1,4126
tt5541002,6.8,380
tt5541132,7.2,864
tt5541206,6.2,170
tt5541240,6.8,34819
tt5542802,4.1,2673
tt5543600,5.5,733
tt5543604,5.4,573
tt5543678,3.6,146
tt5543746,4.5,321
tt5544224,3.8,157
tt5544384,7.3,5000
tt5544662,3.5,212
tt5544754,4,136
tt5545254,7,248
tt5545880,7.2,165
tt5546300,6.6,487
tt5546540,6.3,673
tt5547910,5.3,767
tt5553210,4.1,237
tt5553810,7.1,147
tt5553962,5.8,908
tt5555824,3.2,114
tt5556068,6.9,153
tt5559528,8.1,2749
tt5560592,6.8,753
tt5563334,6.5,1399
tt5563862,4.6,765
tt5564336,6.2,111
tt5565254,4.3,295
tt5566714,7.7,656
tt5566778,4.5,822
tt5566790,6.8,11515
tt5569344,3.4,239
tt5571724,5.9,243
tt5571754,6.2,262
tt5572232,5.7,130
tt5575258,4.6,167
tt5576318,7.1,1557
tt5577494,5.8,244
tt5577742,5.1,5629
tt5578150,4.4,538
tt5579356,3,193
tt5579982,5.5,281
tt5580036,7.5,151476
tt5580252,5.8,145
tt5580266,7.4,22517
tt5580390,7.3,326832
tt5580392,5.9,2962
tt5580536,4,3677
tt5580602,3.5,316
tt5581284,7.5,1885
tt5581752,8.3,1553
tt5583554,5.3,572
tt5584140,6.2,193
tt5584176,5.5,561
tt5584732,6.5,1269
tt5584756,6.5,507
tt5584782,6.6,287
tt5584796,7.1,2662
tt5585946,6.8,181
tt5586052,7.1,900
tt5586362,5.6,3374
tt5589212,6.2,413
tt5589362,6.3,659
tt5589816,5.9,480
tt5590712,6.7,259
tt5591278,8.4,263
tt5591666,5.7,7166
tt5591786,7.1,791
tt5591834,5.7,102
tt5592248,6.3,45601
tt5592796,6.2,2470
tt5592878,6.4,7151
tt5593384,9.2,1415
tt5593416,6.3,328
tt5594444,4.3,476
tt5596104,5.1,616
tt5597198,7.3,2039
tt5598100,7.3,1555
tt5598160,6.6,1959
tt5598292,5.1,5610
tt5599692,7.5,4362
tt5600678,6.9,226
tt5603620,3.1,112
tt5604902,4.8,178
tt5605076,5.9,3628
tt5605730,3.5,135
tt5606538,6.5,1978
tt5606664,7.7,26098
tt5607028,5.3,17833
tt5607096,6.6,14242
tt5607714,7.6,20049
tt5607782,5.6,1625
tt5608000,6.8,787
tt5609734,6.5,1087
tt5610554,7,44831
tt5610626,5.3,1737
tt5610950,6.9,125
tt5612426,6.6,282
tt5612554,6,200
tt5612564,4.9,412
tt5612742,4.2,3985
tt5613402,6,753
tt5613484,7.4,31994
tt5613834,6.3,4411
tt5614612,6.2,4379
tt5615406,6.7,283
tt5616294,5.6,7675
tt5617172,5.7,257
tt5617310,5.7,914
tt5617916,5.1,3164
tt5618160,4.2,185
tt5618692,5.5,288
tt5618752,6.6,1713
tt5619332,5.6,27998
tt5622412,4.6,3348
tt5622660,3.3,116
tt5624838,8.2,413
tt5628302,6.8,8156
tt5628332,5.9,109
tt5628418,6.1,1936
tt5628792,6.3,858
tt5628902,5.1,1055
tt5629524,4.4,2283
tt5631456,7.3,1452
tt5633706,7,1029
tt5634088,5.7,683
tt5634406,2.6,375
tt5634556,2.4,105
tt5634960,5.3,1285
tt5634962,6,487
tt5635808,5.7,540
tt5636222,6.2,722
tt5636668,6.5,775
tt5636922,4.8,232
tt5637542,6.1,1567
tt5637736,3.4,442
tt5638642,6.3,61903
tt5638952,7.2,803
tt5639354,7.2,19367
tt5639410,5.5,429
tt5639446,5.9,4487
tt5639898,5.2,1259
tt5641246,6.6,143
tt5641542,5.2,1031
tt5641832,7.4,1487
tt5643724,4.6,175
tt5643730,4,208
tt5644062,5.6,191
tt5644740,6.7,1394
tt5645006,6.6,561
tt5645536,6,204
tt5645932,5.8,293
tt5646082,5.2,184
tt5647250,5.7,133
tt5648036,5.4,2992
tt5649108,6.7,27645
tt5649144,7.6,76862
tt5651272,4.7,106
tt5651338,5.7,1056
tt5651458,4.6,819
tt5653514,6.5,4307
tt5654600,6.3,554
tt5655222,6.5,7143
tt5656126,2.5,211
tt5657028,6.5,6218
tt5657280,4.1,784
tt5657648,5.9,194
tt5657776,6.4,328
tt5657856,7.1,50055
tt5658242,5.9,740
tt5662288,4.3,404
tt5662550,3.7,706
tt5663298,5.5,564
tt5664222,5.8,384
tt5664636,5.6,14170
tt5664676,6.1,311
tt5665022,4.4,514
tt5665256,6.3,581
tt5665452,6.3,1390
tt5666304,5.8,16705
tt5667052,5.5,434
tt5667296,7,114
tt5667516,3.8,849
tt5667650,5,125
tt5667696,4.4,413
tt5668054,7.6,1637
tt5668822,4.6,226
tt5668850,6.7,651
tt5669936,4.5,6439
tt5670152,6,17168
tt5670364,5.8,175
tt5671298,3.2,145
tt5671990,7,140
tt5672286,7.2,942
tt5672952,6.4,104
tt5673422,5.1,170
tt5673432,6.8,1945
tt5673714,3.8,387
tt5674368,3.9,518
tt5674698,4.4,376
tt5675828,5.9,465
tt5678110,5.9,885
tt5678262,6.6,171
tt5678732,2.7,116
tt5679536,5.9,332
tt5679554,5.5,2984
tt5685006,5.4,2829
tt5686062,4.9,1802
tt5686622,3,1009
tt5687236,6,425
tt5687270,5.7,346
tt5687334,6.6,3802
tt5687380,6.3,837
tt5687414,6.8,173
tt5687424,5.5,1221
tt5687814,5.8,1619
tt5688178,5.6,102
tt5688868,4.9,2396
tt5688932,6.9,47756
tt5688996,6.3,12318
tt5689068,4.7,9575
tt5689632,4.3,184
tt5690142,7.3,7373
tt5690360,3.2,22289
tt5690472,4.1,204
tt5690810,6.8,4495
tt5690992,4.9,153
tt5691024,3.6,3653
tt5691084,6.2,904
tt5691670,6.5,23472
tt5692390,5.8,3229
tt5692622,6.5,799
tt5692786,5.5,233
tt5693136,6.7,2857
tt5693562,6.9,502
tt5694044,2.4,152
tt5695668,6.5,168
tt5696326,6.1,1044
tt5697078,6.5,123
tt5697722,7.6,876
tt5697870,6.2,2295
tt5697990,7.2,266
tt5698088,6.2,116
tt5698320,5.8,2801
tt5698578,5.7,247
tt5698834,6,234
tt5698986,6.2,244
tt5699060,5.3,1023
tt5699154,6.8,7772
tt5699928,5.4,1076
tt5700176,5.8,2526
tt5700182,5.6,1672
tt5700494,3.5,120
tt5701718,5.5,2023
tt5702446,5.3,697
tt5702566,3,3185
tt5704704,5.3,749
tt5706876,3.8,505
tt5707048,7.2,997
tt5707304,5.6,1120
tt5707754,7,432
tt5708028,6.7,215
tt5709188,5.2,8059
tt5711672,7.3,302
tt5712474,6,244
tt5715234,3.3,139
tt5715410,6.1,4469
tt5715828,4.4,376
tt5715874,7,97921
tt5716280,4.9,1276
tt5716380,5.8,2407
tt5716438,5.7,237
tt5716464,7.1,16158
tt5717184,9.1,872
tt5717492,5.8,5854
tt5718046,5.1,446
tt5719076,4.3,1025
tt5719700,5.8,24344
tt5719748,6.2,41961
tt5719786,6.9,1328
tt5721088,4.4,5193
tt5723028,9,341
tt5723272,7.1,23886
tt5723286,6.4,14935
tt5723416,4.8,4877
tt5724948,6.1,625
tt5726086,5.7,45731
tt5726616,7.9,167029
tt5727136,4.2,118
tt5727208,8,913
tt5727282,7,22573
tt5728374,4.7,135
tt5729348,7.1,4218
tt5729818,6.1,564
tt5730248,3.6,211
tt5731132,6.3,954
tt5732530,6.2,500
tt5734548,2.6,504
tt5734576,5.2,14776
tt5735280,5.5,3966
tt5736592,4.8,1994
tt5736696,5.5,2919
tt5737162,4.3,223
tt5737536,3.1,4703
tt5737582,5.3,1226
tt5737862,6.4,3674
tt5738830,3.3,130
tt5739586,5.6,119
tt5740806,4.8,2171
tt5740852,5.7,329
tt5740868,3,209
tt5741304,5.4,1032
tt5742306,6.4,208
tt5742374,6.8,81153
tt5742874,4.9,1688
tt5742932,5.7,202
tt5743888,2.5,250
tt5745450,5.7,1784
tt5746054,5.4,347
tt5746178,6,290
tt5748392,4.3,2337
tt5749570,4.5,250
tt5749956,6.2,539
tt5750534,5.6,336
tt5751998,6.6,8749
tt5752360,5.7,2318
tt5752524,6.8,417
tt5752606,5.9,2633
tt5753552,6.4,1355
tt5755280,4.5,257
tt5756126,6.3,134
tt5758726,5.7,973
tt5758778,5.8,88809
tt5758802,4.5,1855
tt5759434,6,680
tt5762180,7.5,242
tt5764024,5.1,3349
tt5764096,7.8,18347
tt5764816,6.5,221
tt5765144,6.5,218
tt5765192,6.4,683
tt5768208,5,122
tt5769414,7.2,2099
tt5770620,6,2948
tt5770836,4.7,176
tt5770864,5.3,6874
tt5771010,3.9,126
tt5771640,7.2,1187
tt5771710,4.8,967
tt5774054,4.5,197
tt5774450,6.7,26085
tt5774796,6.1,172
tt5775194,5.4,756
tt5775220,4,1291
tt5776208,6.3,9381
tt5776858,7.5,91581
tt5778060,6.7,170
tt5778092,6.5,196
tt5778384,5.9,367
tt5778938,6.4,420
tt5779372,5.7,2447
tt5779540,5.1,3532
tt5780034,6.7,1032
tt5780484,7.2,602
tt5781386,5.9,116
tt5781458,5.6,537
tt5782040,4.3,132
tt5782146,5.6,416
tt5782160,5.9,324
tt5783476,6.2,334
tt5783956,6.4,36718
tt5784852,1.7,176
tt5784860,3.6,364
tt5785056,6.7,516
tt5785116,5.5,2349
tt5785170,7.2,15759
tt5785200,2.6,636
tt5786588,4.8,831
tt5788136,4.1,2358
tt5789310,4.3,204
tt5789976,5.5,9055
tt5790492,5.5,1548
tt5790534,6.9,163
tt5791094,6.5,120
tt5791098,6.9,920
tt5791442,6.6,185
tt5791536,7.5,2186
tt5791732,6.6,173
tt5791884,6.8,878
tt5791986,6.7,103
tt5792472,4.8,2406
tt5792656,5.4,2203
tt5793200,4.9,103
tt5795086,5.4,3844
tt5795752,5.9,118
tt5796156,5.4,360
tt5796516,6,949
tt5796838,6.2,2320
tt5797164,7,263
tt5797756,6.1,149
tt5797820,5.8,783
tt5798330,3.7,119
tt5798432,4.5,471
tt5801026,5.8,119
tt5801242,5.8,107
tt5801556,6.6,125
tt5802404,5.8,398
tt5803528,4.3,523
tt5804314,4.7,2274
tt5804946,6.3,185
tt5804948,5.4,2234
tt5805470,6.2,1704
tt5805752,7.3,14172
tt5806506,4.3,824
tt5806646,5.1,372
tt5808778,6.3,3226
tt5809020,5.2,3341
tt5810122,4.4,1288
tt5810368,3.4,1062
tt5811512,5.9,125
tt5811808,5.3,402
tt5812510,4.1,100
tt5813010,5,108
tt5813366,5.2,6959
tt5813568,6.3,334
tt5813808,4.3,145
tt5813948,5.9,128
tt5814060,5.3,101539
tt5814530,6.8,350
tt5814592,6.6,14649
tt5815078,3.4,701
tt5815492,7.2,2605
tt5815858,5.9,828
tt5815944,5.8,2669
tt5816374,6.6,4750
tt5816682,6.8,27377
tt5817022,5.6,447
tt5817456,5,176
tt5818404,7,176
tt5818818,7,1866
tt5820148,5.9,382
tt5820466,7.5,196
tt5820812,5.7,220
tt5821150,6.1,202
tt5821664,7.4,188
tt5822140,6,521
tt5822148,5.7,423
tt5822154,5.7,176
tt5822160,5.6,241
tt5822564,5.2,5792
tt5822676,6.7,310
tt5822690,6,994
tt5822712,3.6,396
tt5825052,5,323
tt5825150,4.4,232
tt5825380,6.2,21320
tt5826432,6.1,2341
tt5827212,6.2,2019
tt5827360,5.6,387
tt5827590,4.6,320
tt5827916,7.6,1062
tt5829040,5.2,4152
tt5829104,3.6,480
tt5831402,5.1,1276
tt5832544,6.5,1845
tt5833186,5.7,1261
tt5834036,6.6,1222
tt5834262,6.1,35155
tt5834278,6.5,988
tt5834362,8.3,577
tt5834660,7,1270
tt5834760,6.2,13020
tt5834800,4.7,1364
tt5834854,4.4,1011
tt5836246,6.5,332
tt5836316,6.9,2858
tt5836706,3.8,848
tt5837242,7.2,2123
tt5837976,4.1,132
tt5839116,4.1,473
tt5839938,6.3,257
tt5841344,4.3,970
tt5842616,3.2,10722
tt5842890,6,2533
tt5843670,5.3,2827
tt5843716,4.9,372
tt5843780,4.8,2409
tt5843838,5.2,1077
tt5843850,4.9,2423
tt5844488,6.9,1988
tt5845262,4.6,102
tt5845758,6.9,2120
tt5846628,4.7,352
tt5846644,5,388
tt5846676,6.5,549
tt5847286,6.3,2223
tt5847768,7.2,248
tt5848272,7.1,105555
tt5848416,6.4,1340
tt5848640,5.4,220
tt5848714,4.5,1538
tt5848862,3.3,285
tt5850176,3.1,123
tt5851014,4.9,2381
tt5851598,4.6,424
tt5851680,7.5,481
tt5851786,5.6,2062
tt5851904,7.4,1694
tt5854198,4.1,682
tt5855164,3.8,319
tt5855402,6.1,101
tt5855440,5.7,421
tt5855772,6.4,2668
tt5856116,3.8,134
tt5856594,2.3,173
tt5858514,8.5,821
tt5859238,7.3,15724
tt5859352,4.3,202
tt5859882,5.5,1041
tt5860550,7.8,214
tt5861882,5.5,1363
tt5862166,4.6,3403
tt5862312,6.2,30841
tt5862902,5.8,2115
tt5863566,3.4,102
tt5864288,7,113
tt5864904,5.1,458
tt5865326,6.3,20444
tt5865834,6.1,107
tt5866442,4.2,253
tt5866930,5.6,2320
tt5867226,3.8,813
tt5867796,6.1,258
tt5867800,8.7,8844
tt5868162,3.5,220
tt5870084,8,1186
tt5870322,6.5,410
tt5871080,7.5,6644
tt5871318,4,392
tt5872472,2.8,204
tt5872888,3.6,113
tt5873100,5.1,110
tt5873216,4.7,428
tt5873672,4.4,530
tt5874398,6.7,334
tt5874752,5.9,149
tt5876322,4.2,338
tt5876412,4.5,601
tt5877882,7.2,514
tt5878326,6.9,193
tt5879216,5.5,115
tt5880296,5.7,329
tt5881528,5.5,2728
tt5882416,7.6,296
tt5882970,4,12926
tt5882982,6.8,1399
tt5883020,5.5,174
tt5883570,7.1,4114
tt5884052,6.7,103650
tt5884142,7.6,304
tt5884234,5,8643
tt5884434,7.1,541
tt5884784,6,11616
tt5884834,4.2,412
tt5885106,4.3,969
tt5886046,6.3,60075
tt5886216,6.9,187
tt5886388,3.6,380
tt5886440,6.6,18323
tt5887650,3.5,257
tt5888276,4.4,308
tt5889292,5,141
tt5890000,7.2,1360
tt5890460,7.6,280
tt5891122,6.4,401
tt5891150,2.9,124
tt5891348,6.2,540
tt5891704,3.5,133
tt5892354,6,344
tt5892746,6.7,2109
tt5893332,5.1,12659
tt5894656,7,340
tt5894846,5.7,277
tt5894876,7.1,451
tt5896568,5.4,442
tt5896934,2.9,304
tt5897108,5.8,276
tt5897288,6.9,2704
tt5897292,6.9,1799
tt5897428,5.7,179
tt5897636,7.2,5029
tt5898630,5.2,270
tt5902484,5.9,1532
tt5903088,6.1,1932
tt5903232,6.3,318
tt5903358,5.5,760
tt5903708,6.7,215
tt5903926,5.9,107
tt5904182,5.6,238
tt5905008,7.3,161
tt5906392,8.2,3137
tt5906562,4.1,116
tt5907748,6.3,1068
tt5907852,6.5,118
tt5908294,5.1,352
tt5909334,5.2,197
tt5910344,6.2,1274
tt5910350,5.7,3628
tt5911032,6.5,401
tt5911546,6.3,150
tt5912150,6.7,463
tt5912470,6.4,399
tt5913798,4.1,8202
tt5913968,5.4,373
tt5914996,7.5,1850
tt5915734,5.8,100
tt5917052,7.3,117
tt5918074,7.5,3143
tt5918734,8.2,138
tt5922124,6.2,618
tt5922578,6.7,374
tt5923026,7,1967
tt5923752,4.7,352
tt5924114,3.7,292
tt5924852,6.7,119
tt5925772,6.5,2067
tt5926990,5.8,306
tt5927352,5.5,3709
tt5927420,7.1,1635
tt5928396,6.1,359
tt5929226,6.9,476
tt5929472,6.1,191
tt5929750,6,8298
tt5929754,6.9,17628
tt5931670,2.4,332
tt5931802,6.6,428
tt5932502,4.4,220
tt5932728,7.3,19565
tt5932800,5,155
tt5932894,6,273
tt5933560,5.5,1578
tt5933840,6,123
tt5933966,7.1,151
tt5934564,6.9,443
tt5935196,7,218
tt5935518,5.1,108
tt5935704,7,24588
tt5936492,5.7,2670
tt5936582,3.8,235
tt5936866,6.1,2325
tt5938084,5.8,1368
tt5939324,7.1,109
tt5940342,4.1,548
tt5940448,6.1,949
tt5941692,5.7,5697
tt5942864,6.4,2029
tt5943690,7.1,135
tt5944812,4.3,1148
tt5945724,6.4,179
tt5946668,3.8,469
tt5946936,7.2,328
tt5947364,5.5,171
tt5947582,6,122
tt5948190,6.1,342
tt5949038,4.5,1164
tt5950646,4.2,310
tt5951188,6.6,5663
tt5951832,6.1,664
tt5952006,5.5,161
tt5952138,5.6,3404
tt5952238,5.8,448
tt5952594,6.9,6194
tt5954088,5.2,2396
tt5954284,6.3,503
tt5954556,4.8,427
tt5954892,5.7,364
tt5956006,6.5,813
tt5956100,6,19777
tt5958060,4.7,248
tt5959698,6,148
tt5959980,8.6,7359
